genus	reads	relative_abundance	percent
Yuhushiella	5	3.24721713491538e-05	0.00324721713491538
Zygosaccharomyces	5	3.24721713491538e-05	0.00324721713491538
Actinopolyspora	4	2.5977737079323e-05	0.0025977737079323
Agromyces	4	2.5977737079323e-05	0.0025977737079323
Aneurinibacillus	4	2.5977737079323e-05	0.0025977737079323
Aquicella	4	2.5977737079323e-05	0.0025977737079323
Bdellovibrio	4	2.5977737079323e-05	0.0025977737079323
Boletus	4	2.5977737079323e-05	0.0025977737079323
Buckleyzyma	4	2.5977737079323e-05	0.0025977737079323
Butyricicoccus	4	2.5977737079323e-05	0.0025977737079323
Candidatus Desulforudis	4	2.5977737079323e-05	0.0025977737079323
Candidatus Flaviluna	4	2.5977737079323e-05	0.0025977737079323
Candidatus Piscichlamydia	4	2.5977737079323e-05	0.0025977737079323
Candidatus Riegeria	4	2.5977737079323e-05	0.0025977737079323
Capnobotryella	4	2.5977737079323e-05	0.0025977737079323
Cutaneotrichosporon	4	2.5977737079323e-05	0.0025977737079323
Desulfohalotomaculum	4	2.5977737079323e-05	0.0025977737079323
Dictyocatenulata	4	2.5977737079323e-05	0.0025977737079323
Elizabethkingia	4	2.5977737079323e-05	0.0025977737079323
Falsochrobactrum	4	2.5977737079323e-05	0.0025977737079323
Filimonas	4	2.5977737079323e-05	0.0025977737079323
Filomicrobium	4	2.5977737079323e-05	0.0025977737079323
Helicomyces	4	2.5977737079323e-05	0.0025977737079323
Helvella	4	2.5977737079323e-05	0.0025977737079323
Herbihabitans	4	2.5977737079323e-05	0.0025977737079323
Hirschia	4	2.5977737079323e-05	0.0025977737079323
Hyphomonas	4	2.5977737079323e-05	0.0025977737079323
Hypoxylon	4	2.5977737079323e-05	0.0025977737079323
Isoptericola	4	2.5977737079323e-05	0.0025977737079323
Kribbella	4	2.5977737079323e-05	0.0025977737079323
Melanopsichium	4	2.5977737079323e-05	0.0025977737079323
Microglossum	4	2.5977737079323e-05	0.0025977737079323
Nonomuraea	4	2.5977737079323e-05	0.0025977737079323
